SCAN,6ft_5,6ft_6,6ft_7,6ft_8,6ft_9,6ft_10,6ft_4,6ft_3,6ft_2,6ft_1,avg,cumsum
447,0.000002511886432,0.000001995262315,0.00001584893192,0.00001,0.00001,0.000002511886432,0.000006309573445,0.00001,0.000002511886432,0.000006309573445,0.000006799900042,0.003007620725
448,0.000007943282347,0.000006309573445,0.00000316227766,0.00000316227766,0.000001584893192,0.000006309573445,0.000005011872336,0.00001,0.000007943282347,0.00001,0.000006142703243,0.003013763428
449,0.000007943282347,0.000006309573445,0.000002511886432,0.000003981071706,0.00000316227766,0.000006309573445,0.000006309573445,0.000006309573445,0.00000316227766,0.000001584893192,0.000004758398278,0.003018521826
450,0.000001995262315,0.000007943282347,0.000002511886432,0.000007943282347,0.000003981071706,0.00001,0.00000316227766,0.000001995262315,0.00001,0.00001,0.000005953232512,0.003024475059
451,0.000007943282347,0.000006309573445,0.000001995262315,0.000007943282347,0.000006309573445,0.000007943282347,0.000006309573445,0.000005011872336,0.000007943282347,0.000007943282347,0.000006565226672,0.003031040285
452,0.000007943282347,0.000002511886432,0.000001995262315,0.000007943282347,0.00001,0.00000316227766,0.000002511886432,0.000006309573445,0.000007943282347,0.000007943282347,0.000005826401567,0.003036866687
453,0.000002511886432,0.000002511886432,0.000007943282347,0.00001258925412,0.000007943282347,0.00001,0.000001584893192,0.000001995262315,0.00000316227766,0.000007943282347,0.000005818530719,0.003042685218
454,0.000007943282347,0.00000316227766,0.000002511886432,0.00001995262315,0.000006309573445,0.000006309573445,0.000005011872336,0.00001,0.000007943282347,0.000001584893192,0.000007072926435,0.003049758144
455,0.000006309573445,0.000007943282347,0.000001995262315,0.00000316227766,0.00000316227766,0.00001,0.00001,0.000001995262315,0.00000316227766,0.00001,0.00000577302134,0.003055531165
456,0.000007943282347,0.00001,0.000001584893192,0.00000316227766,0.000007943282347,0.000006309573445,0.000005011872336,0.000007943282347,0.000006309573445,0.000001584893192,0.000005779293031,0.003061310459
457,0.000002511886432,0.000007943282347,0.000007943282347,0.00001258925412,0.00001,0.000002511886432,0.000006309573445,0.00001,0.000006309573445,0.000007943282347,0.000007406202092,0.003068716661
458,0.000001995262315,0.000002511886432,0.00001,0.00000316227766,0.00001584893192,0.00001,0.00001,0.00001,0.000006309573445,0.000001584893192,0.000007141282496,0.003075857943
459,0.000007943282347,0.00000316227766,0.000001995262315,0.000003981071706,0.00001584893192,0.000006309573445,0.000001995262315,0.000002511886432,0.000007943282347,0.000007943282347,0.000005963411283,0.003081821354
460,0.00001,0.000006309573445,0.000002511886432,0.000007943282347,0.000007943282347,0.000006309573445,0.000002511886432,0.000007943282347,0.000006309573445,0.00001,0.000006778234024,0.003088599588
461,0.000001995262315,0.000005011872336,0.000001584893192,0.000007943282347,0.000007943282347,0.00001,0.000006309573445,0.000002511886432,0.000007943282347,0.000007943282347,0.000005918661711,0.00309451825
462,0.000007943282347,0.000002511886432,0.00001258925412,0.00001258925412,0.00001,0.00000316227766,0.000007943282347,0.000006309573445,0.00000316227766,0.000007943282347,0.000007415437048,0.003101933687
463,0.000006309573445,0.000007943282347,0.000001995262315,0.000007943282347,0.0000316227766,0.000007943282347,0.00000316227766,0.000002511886432,0.000006309573445,0.000007943282347,0.000008368447929,0.003110302135
464,0.000007943282347,0.000007943282347,0.00001,0.00001258925412,0.00001584893192,0.000006309573445,0.000007943282347,0.00000316227766,0.000007943282347,0.000007943282347,0.000008762644888,0.00311906478
465,0.00001,0.00000316227766,0.00001,0.000007943282347,0.00000316227766,0.00000316227766,0.000006309573445,0.000001584893192,0.000007943282347,0.000001584893192,0.00000548527575,0.003124550056
466,0.000001995262315,0.000007943282347,0.000007943282347,0.000007943282347,0.00000316227766,0.000006309573445,0.000002511886432,0.000006309573445,0.000007943282347,0.000005011872336,0.000005707357502,0.003130257413
467,0.000006309573445,0.000006309573445,0.000007943282347,0.000007943282347,0.000002511886432,0.00000316227766,0.000007943282347,0.000006309573445,0.00001,0.000002511886432,0.00000609446179,0.003136351875
468,0.000006309573445,0.000006309573445,0.00001,0.00000316227766,0.00002511886432,0.000007943282347,0.000006309573445,0.000007943282347,0.000007943282347,0.000006309573445,0.00000873492828,0.003145086803
469,0.000007943282347,0.000005011872336,0.000001995262315,0.00001258925412,0.00000316227766,0.000007943282347,0.000001584893192,0.00001,0.00001,0.000006309573445,0.000006653969776,0.003151740773
470,0.000007943282347,0.000007943282347,0.000007943282347,0.000003981071706,0.00002511886432,0.000003981071706,0.000001584893192,0.000007943282347,0.000001995262315,0.00000316227766,0.000007159657029,0.00315890043
471,0.000007943282347,0.000007943282347,0.000001995262315,0.000003981071706,0.00000316227766,0.000003981071706,0.000007943282347,0.000007943282347,0.000007943282347,0.000002511886432,0.000005534798155,0.003164435228
472,0.000002511886432,0.000007943282347,0.000007943282347,0.00000316227766,0.000003981071706,0.00000316227766,0.000007943282347,0.000007943282347,0.000007943282347,0.00001,0.000006253392519,0.003170688621
473,0.000002511886432,0.000001995262315,0.000001995262315,0.00000316227766,0.000007943282347,0.00001,0.000006309573445,0.000007943282347,0.000007943282347,0.00000316227766,0.000005296638687,0.003175985259
474,0.000002511886432,0.000006309573445,0.000007943282347,0.00000316227766,0.00002511886432,0.000006309573445,0.000006309573445,0.000001995262315,0.000006309573445,0.000006309573445,0.00000722794403,0.003183213204
475,0.000007943282347,0.000006309573445,0.00001,0.00001584893192,0.00000316227766,0.00001,0.000006309573445,0.00001,0.000002511886432,0.00001258925412,0.000008467477937,0.003191680681
476,0.00000316227766,0.000007943282347,0.00001,0.000007943282347,0.000002511886432,0.000006309573445,0.000007943282347,0.00001,0.000007943282347,0.000001995262315,0.000006575212924,0.003198255894
477,0.000006309573445,0.000006309573445,0.000007943282347,0.000007943282347,0.000002511886432,0.000002511886432,0.000005011872336,0.00001,0.00000316227766,0.00001,0.000006170363444,0.003204426258
478,0.000006309573445,0.000002511886432,0.00001584893192,0.00001258925412,0.00001584893192,0.00001,0.00001,0.00001,0.00001,0.000001995262315,0.000009510384015,0.003213936642
479,0.000007943282347,0.000002511886432,0.00000316227766,0.000003981071706,0.000002511886432,0.000006309573445,0.000005011872336,0.000006309573445,0.000007943282347,0.00001,0.000005568470615,0.003219505112
480,0.000006309573445,0.00000316227766,0.000002511886432,0.00001584893192,0.0000316227766,0.000006309573445,0.000006309573445,0.000001995262315,0.000007943282347,0.000006309573445,0.000008832271105,0.003228337384
481,0.000007943282347,0.000007943282347,0.000002511886432,0.00000316227766,0.00001,0.00001,0.00001,0.000005011872336,0.00000316227766,0.000006309573445,0.000006604445223,0.003234941829
482,0.000007943282347,0.00001,0.000001995262315,0.00001,0.0000316227766,0.00000316227766,0.000001995262315,0.000006309573445,0.000007943282347,0.00001,0.000009097171703,0.003244039
483,0.00001,0.000007943282347,0.000001995262315,0.00000316227766,0.00001,0.000007943282347,0.000002511886432,0.000001995262315,0.00000316227766,0.000007943282347,0.000005665681342,0.003249704682
484,0.00001,0.000002511886432,0.000007943282347,0.000003981071706,0.000003981071706,0.000006309573445,0.000006309573445,0.00001,0.000006309573445,0.00001,0.000006734603253,0.003256439285
485,0.000007943282347,0.00000316227766,0.000002511886432,0.000007943282347,0.00000316227766,0.00000316227766,0.000007943282347,0.000001995262315,0.000006309573445,0.00001,0.000005413340221,0.003261852625
486,0.000007943282347,0.000006309573445,0.000001995262315,0.000007943282347,0.000006309573445,0.000006309573445,0.00000316227766,0.000007943282347,0.000006309573445,0.00001,0.00000642256808,0.003268275193
487,0.000007943282347,0.000005011872336,0.000001584893192,0.000007943282347,0.00000316227766,0.00000316227766,0.000007943282347,0.00001,0.000007943282347,0.000006309573445,0.000006100402368,0.003274375596
488,0.000007943282347,0.000002511886432,0.000007943282347,0.00001258925412,0.00000316227766,0.000007943282347,0.000006309573445,0.00001,0.000006309573445,0.00001,0.000007471241214,0.003281846837
489,0.000007943282347,0.000007943282347,0.00001,0.00001995262315,0.000002511886432,0.000007943282347,0.000002511886432,0.000002511886432,0.000007943282347,0.000006309573445,0.000007557098528,0.003289403935
490,0.000002511886432,0.000007943282347,0.000001995262315,0.00000316227766,0.00000316227766,0.000003981071706,0.000007943282347,0.000007943282347,0.00000316227766,0.00001,0.000005180490047,0.003294584426
491,0.000007943282347,0.00000316227766,0.000002511886432,0.00000316227766,0.00000316227766,0.000003981071706,0.000006309573445,0.000002511886432,0.000006309573445,0.000001584893192,0.000004063899998,0.003298648326
492,0.00001,0.000007943282347,0.000001584893192,0.00001258925412,0.000002511886432,0.00000316227766,0.000001584893192,0.000006309573445,0.000007943282347,0.00001,0.000006362934274,0.00330501126
493,0.000006309573445,0.000002511886432,0.00001258925412,0.00000316227766,0.000001995262315,0.00001,0.000001584893192,0.000002511886432,0.000007943282347,0.000007943282347,0.000005655159829,0.00331066642
494,0.000001995262315,0.000007943282347,0.000001995262315,0.000003981071706,0.000002511886432,0.000006309573445,0.000007943282347,0.00000316227766,0.000007943282347,0.000007943282347,0.000005172846326,0.003315839266
